Year,Genre,GlobalSales
1997,Fighting,0.1
1997,Sports,0.1
1997,Simulation,0.1
1997,Racing,0.1
1997,Shooter,0.1
1997,Adventure,0.1
1997,Fighting,0.1
1997,Action,0.09
1997,Racing,0.09
1997,Racing,0.09
1997,Shooter,0.09
1997,Simulation,0.09
1997,Fighting,0.08
1997,Puzzle,0.08
1997,Adventure,0.08
1997,Role-Playing,0.08
1997,Shooter,0.08
1997,Puzzle,0.07
1997,Adventure,0.07
1997,Shooter,0.07
1997,Racing,0.07
1997,Shooter,0.07
1997,Action,0.07
1997,Action,0.07
1997,Simulation,0.07
1997,Action,0.07
1997,Racing,0.07
1997,Platform,0.07
1997,Racing,0.06
1997,Fighting,0.06
1997,Action,0.06
1997,Adventure,0.06
1997,Shooter,0.06
1997,Platform,0.06
1997,Sports,0.05
1997,Platform,0.05
1997,Fighting,0.05
1997,Shooter,0.05
1997,Sports,0.05
1997,Misc,0.04
1997,Strategy,0.04
1997,Action,0.04
1997,Shooter,0.04
1997,Simulation,0.04
1997,Racing,0.03
1997,Strategy,0.03
1997,Misc,0.03
1997,Action,0.03
1997,Shooter,0.03
1997,Racing,0.02
1997,Fighting,0.02
1997,Sports,0.02
1997,Sports,0.02
1997,Puzzle,0.02
1997,Action,0.02
1997,Racing,0.01
1997,Strategy,0.01
1998,Role-Playing,14.64
1998,Action,7.6
1998,Fighting,7.16
1998,Platform,7.13
1998,Action,6.03
1998,Action,5.82
1998,Platform,5
1998,Strategy,3.7
1998,Platform,3.65
1998,Action,3.42
1998,Fighting,3.36
1998,Adventure,3.34
1998,Racing,3.12
1998,Racing,2.87
1998,Platform,2.79
1998,Misc,2.7
1998,Shooter,2.67
1998,Action,2.48
1998,Platform,2.42
1998,Action,2.41
1998,Fighting,2.38
1998,Role-Playing,2.35
1998,Sports,2.31
1998,Adventure,2.22
1998,Simulation,2.17
1998,Role-Playing,2.1
1998,Strategy,2.08
1998,Racing,2.06
1998,Sports,2.03
1998,Puzzle,1.93
1998,Fighting,1.88
1998,Sports,1.87
1998,Simulation,1.83
1998,Fighting,1.76
1998,Sports,1.75
1998,Sports,1.74
1998,Action,1.73
1998,Platform,1.71
1998,Fighting,1.69
1998,Racing,1.62
1998,Strategy,1.61
1998,Racing,1.6
1998,Sports,1.53
1998,Racing,1.52
1998,Sports,1.52
1998,Sports,1.5
1998,Action,1.5
1998,Role-Playing,1.46
1998,Fighting,1.46
1998,Fighting,1.46
1998,Shooter,1.38
1998,Misc,1.37
1998,Strategy,1.37
1998,Fighting,1.33
1998,Racing,1.32
1998,Puzzle,1.26
1998,Sports,1.26
1998,Misc,1.26
1998,Racing,1.25
1998,Racing,1.23
1998,Fighting,1.22
1998,Sports,1.19
1998,Sports,1.17
1998,Shooter,1.15
1998,Role-Playing,1.14
1998,Shooter,1.14
1998,Misc,1.13
1998,Racing,1.1
1998,Role-Playing,1.1
1998,Simulation,1.09
1998,Sports,1.09
1998,Sports,1.08
1998,Sports,1.06
1998,Misc,1.06
1998,Sports,1.06
1998,Simulation,1.05
1998,Racing,1.04
1998,Fighting,1.03
1998,Puzzle,1.01
1998,Platform,0.99
1998,Racing,0.98
1998,Platform,0.91
1998,Sports,0.9
1998,Sports,0.87
1998,Sports,0.86
1998,Misc,0.83
1998,Platform,0.83
1998,Puzzle,0.81
1998,Sports,0.81
1998,Sports,0.79
1998,Sports,0.78
1998,Sports,0.76
1998,Fighting,0.73
1998,Strategy,0.72
1998,Action,0.72
1998,Shooter,0.71
1998,Strategy,0.7
1998,Role-Playing,0.7
1998,Sports,0.69
1998,Fighting,0.68
1998,Role-Playing,0.68
1998,Sports,0.67
1998,Action,0.67
1998,Sports,0.66
1998,Role-Playing,0.66
1998,Misc,0.66
1998,Sports,0.66
1998,Shooter,0.65
1998,Racing,0.64
1998,Platform,0.63
1998,Action,0.62
1998,Sports,0.62
1998,Platform,0.61
1998,Simulation,0.6
1998,Adventure,0.6
1998,Sports,0.59
1998,Sports,0.59
1998,Sports,0.58
1998,Sports,0.58
1998,Role-Playing,0.58
1998,Platform,0.58
1998,Racing,0.58
1998,Role-Playing,0.55
1998,Strategy,0.55
1998,Sports,0.54
1998,Misc,0.54
1998,Adventure,0.53
1998,Fighting,0.52
1998,Fighting,0.48
1998,Sports,0.48
1998,Sports,0.47
1998,Platform,0.47
1998,Role-Playing,0.47
1998,Sports,0.45
1998,Sports,0.45
1998,Action,0.45
1998,Action,0.45
1998,Racing,0.43
1998,Action,0.42
1998,Racing,0.42
1998,Racing,0.42
1998,Sports,0.42
1998,Action,0.41
1998,Shooter,0.41
1998,Sports,0.41
1998,Sports,0.39
1998,Sports,0.39
1998,Racing,0.39
1998,Platform,0.38
1998,Racing,0.38
1998,Action,0.38
1998,Racing,0.38
1998,Adventure,0.37
1998,Fighting,0.37
1998,Racing,0.36
1998,Action,0.35
1998,Racing,0.35
1998,Puzzle,0.34
1998,Racing,0.34
1998,Misc,0.34
1998,Action,0.34
1998,Puzzle,0.33
1998,Action,0.33
1998,Action,0.33
1998,Platform,0.33
1998,Sports,0.32
1998,Platform,0.32
1998,Misc,0.31
1998,Misc,0.31
1998,Platform,0.31
1998,Racing,0.31
1998,Racing,0.31
1998,Sports,0.31
1998,Misc,0.31
1998,Fighting,0.3
1998,Strategy,0.29
1998,Racing,0.29
1998,Racing,0.29
1998,Fighting,0.28
1998,Strategy,0.28
1998,Role-Playing,0.28
1998,Fighting,0.28
1998,Action,0.27
1998,Sports,0.27
1998,Sports,0.27
1998,Sports,0.27
1998,Role-Playing,0.27
1998,Shooter,0.26
1998,Fighting,0.26
1998,Racing,0.26
1998,Sports,0.25
1998,Strategy,0.25
1998,Fighting,0.25
1998,Sports,0.25
1998,Action,0.25
1998,Misc,0.25
1998,Sports,0.25
1998,Adventure,0.25
1998,Action,0.25
1998,Platform,0.24
1998,Shooter,0.24
1998,Action,0.24
1998,Misc,0.24
1998,Fighting,0.23
1998,Fighting,0.23
1998,Simulation,0.23
1998,Action,0.23
1998,Fighting,0.23
1998,Puzzle,0.22
1998,Sports,0.22
1998,Strategy,0.22
1998,Fighting,0.21
1998,Adventure,0.21
1998,Racing,0.2
1998,Sports,0.2
1998,Shooter,0.2
1998,Racing,0.19
1998,Fighting,0.19
1998,Shooter,0.19
1998,Fighting,0.18
1998,Sports,0.18
1998,Fighting,0.17
1998,Fighting,0.17
1998,Fighting,0.17
1998,Role-Playing,0.17
1998,Adventure,0.17
1998,Sports,0.16
1998,Racing,0.16
1998,Fighting,0.16
1998,Action,0.16
1998,Adventure,0.16
1998,Misc,0.16
1998,Racing,0.15
1998,Racing,0.15
1998,Action,0.15
1998,Strategy,0.15
1998,Fighting,0.15
1998,Action,0.14
1998,Fighting,0.14
1998,Role-Playing,0.14
1998,Adventure,0.14
1998,Strategy,0.14
1998,Action,0.14
1998,Platform,0.14
1998,Strategy,0.14
1998,Fighting,0.14
1998,Action,0.13
1998,Racing,0.13
1998,Strategy,0.13
1998,Sports,0.13
1998,Action,0.13
1998,Platform,0.13
1998,Sports,0.12
1998,Shooter,0.12
1998,Adventure,0.12
1998,Role-Playing,0.12
1998,Puzzle,0.12
1998,Platform,0.12
1998,Racing,0.12
1998,Role-Playing,0.12
1998,Role-Playing,0.12
1998,Adventure,0.12
1998,Adventure,0.11
1998,Adventure,0.11
1998,Adventure,0.11
1998,Action,0.11
1998,Adventure,0.11
1998,Fighting,0.1
1998,Action,0.1
1998,Misc,0.1
1998,Sports,0.1
1998,Action,0.1
1998,Racing,0.1
1998,Sports,0.1
1998,Racing,0.1
1998,Role-Playing,0.1
1998,Strategy,0.09
1998,Strategy,0.09
1998,Strategy,0.09
1998,Sports,0.09
1998,Sports,0.09
1998,Strategy,0.09
1998,Adventure,0.09
1998,Puzzle,0.09
1998,Racing,0.09
1998,Misc,0.09
1998,Shooter,0.09
1998,Shooter,0.09
1998,Strategy,0.09
1998,Racing,0.08
1998,Racing,0.08
1998,Action,0.08
1998,Sports,0.08
1998,Role-Playing,0.08
1998,Simulation,0.08
1998,Strategy,0.08
1998,Shooter,0.08
1998,Puzzle,0.08
1998,Sports,0.08
1998,Racing,0.08
1998,Shooter,0.08
1998,Action,0.08
1998,Adventure,0.08
1998,Role-Playing,0.08
1998,Misc,0.08
1998,Strategy,0.08
1998,Action,0.08
1998,Role-Playing,0.07
1998,Action,0.07
1998,Adventure,0.07
1998,Puzzle,0.07
1998,Sports,0.07
1998,Strategy,0.07
1998,Action,0.07
1998,Fighting,0.07
1998,Racing,0.07
1998,Action,0.07
1998,Sports,0.07
1998,Fighting,0.07
1998,Shooter,0.07
1998,Strategy,0.06
1998,Adventure,0.06
1998,Simulation,0.06
1998,Shooter,0.06
1998,Misc,0.06
1998,Racing,0.06
1998,Sports,0.06
1998,Racing,0.06
1998,Racing,0.06
1998,Misc,0.06
1998,Sports,0.06
1998,Puzzle,0.06
1998,Shooter,0.06
1998,Fighting,0.06
1998,Platform,0.06
1998,Racing,0.06
1998,Strategy,0.05
1998,Sports,0.05
1998,Action,0.05
1998,Shooter,0.05
1998,Racing,0.05
1998,Platform,0.05
1998,Misc,0.05
1998,Strategy,0.05
1998,Platform,0.05
1998,Strategy,0.05
1998,Strategy,0.04
1998,Fighting,0.04
1998,Action,0.04
1998,Sports,0.04
1998,Sports,0.04
1998,Sports,0.04
1998,Fighting,0.04
1998,Shooter,0.04
1998,Strategy,0.04
1998,Role-Playing,0.04
1998,Strategy,0.04
1998,Role-Playing,0.04
1998,Shooter,0.03
1998,Strategy,0.03
1998,Adventure,0.03
1998,Role-Playing,0.03
1998,Fighting,0.03
1998,Strategy,0.03
1998,Adventure,0.03
1998,Racing,0.03
1998,Platform,0.03
1998,Sports,0.03
1998,Strategy,0.03
1998,Misc,0.03
1998,Shooter,0.03
1998,Strategy,0.02
1998,Racing,0.02
1998,Puzzle,0.02
1998,Strategy,0.02
1998,Adventure,0.02
1998,Sports,0.02
1998,Action,0.02
1998,Action,0.02
1999,Role-Playing,23.1
1999,Racing,9.49
1999,Role-Playing,7.86
1999,Action,6.27
1999,Fighting,5.55
1999,Strategy,5.45
1999,Misc,5.31
1999,Platform,5.27
1999,Platform,5.07
1999,Sports,5.02
1999,Strategy,5.01
1999,Racing,4.79
1999,Action,3.72
1999,Simulation,3.63
1999,Platform,3.52
1999,Shooter,3.21
1999,Racing,3.12
1999,Shooter,2.88
1999,Misc,2.5
1999,Racing,2.31
1999,Misc,1.94
1999,Role-Playing,1.88
1999,Sports,1.88
1999,Role-Playing,1.86
1999,Role-Playing,1.86
1999,Sports,1.8
1999,Adventure,1.74
1999,Misc,1.69
1999,Shooter,1.64
1999,Platform,1.63
1999,Action,1.6
1999,Racing,1.59
1999,Strategy,1.55
1999,Fighting,1.48
1999,Action,1.47
1999,Misc,1.45
1999,Action,1.43
1999,Sports,1.43
1999,Fighting,1.41
1999,Simulation,1.35
1999,Adventure,1.31
1999,Role-Playing,1.3
1999,Action,1.28
1999,Racing,1.28
1999,Misc,1.22
1999,Action,1.21
1999,Sports,1.2
1999,Racing,1.19
1999,Adventure,1.18
1999,Adventure,1.18
1999,Shooter,1.16
1999,Sports,1.13
1999,Role-Playing,1.11
1999,Strategy,1.1
1999,Misc,1.07
1999,Sports,1.07
1999,Racing,1.07
1999,Strategy,1.06
1999,Misc,0.96
1999,Simulation,0.96
1999,Sports,0.95
1999,Role-Playing,0.94
1999,Sports,0.94
1999,Platform,0.93
1999,Racing,0.93
1999,Fighting,0.92
1999,Action,0.9
1999,Action,0.85
1999,Puzzle,0.84
1999,Simulation,0.83
1999,Sports,0.81
1999,Role-Playing,0.81
1999,Action,0.81
1999,Role-Playing,0.8
1999,Fighting,0.79
1999,Fighting,0.78
1999,Racing,0.77
1999,Role-Playing,0.77
1999,Racing,0.74
1999,Platform,0.73
1999,Racing,0.72
1999,Racing,0.71
1999,Fighting,0.71
1999,Role-Playing,0.67
1999,Simulation,0.66
1999,Role-Playing,0.65
1999,Shooter,0.64
1999,Platform,0.64
1999,Platform,0.64
1999,Strategy,0.63
1999,Racing,0.62
1999,Sports,0.62
1999,Action,0.61
1999,Sports,0.61
1999,Sports,0.59
1999,Action,0.59
1999,Role-Playing,0.58
1999,Sports,0.58
1999,Action,0.56
1999,Action,0.56
1999,Sports,0.55
1999,Action,0.55
1999,Strategy,0.55
1999,Role-Playing,0.54
1999,Action,0.54
1999,Misc,0.54
1999,Platform,0.53
1999,Racing,0.53
1999,Simulation,0.52
1999,Adventure,0.52
1999,Action,0.52
1999,Strategy,0.52
1999,Shooter,0.52
1999,Misc,0.51
1999,Sports,0.51
1999,Action,0.49
1999,Role-Playing,0.48
1999,Fighting,0.48
1999,Simulation,0.48
1999,Racing,0.48
1999,Sports,0.48
1999,Misc,0.47
1999,Misc,0.47
1999,Sports,0.46
1999,Racing,0.46
1999,Fighting,0.46
1999,Shooter,0.45
1999,Role-Playing,0.45
1999,Sports,0.44
1999,Racing,0.44
1999,Adventure,0.42
1999,Role-Playing,0.42
1999,Sports,0.42
1999,Racing,0.41
1999,Action,0.41
1999,Role-Playing,0.41
1999,Action,0.41
1999,Simulation,0.41
1999,Sports,0.4
1999,Sports,0.4
1999,Racing,0.4
1999,Sports,0.4
1999,Platform,0.4
1999,Racing,0.4
1999,Misc,0.4
1999,Sports,0.39
1999,Action,0.39
1999,Simulation,0.39
1999,Action,0.38
1999,Sports,0.38
1999,Shooter,0.37
1999,Sports,0.37
1999,Racing,0.36
1999,Sports,0.36
1999,Role-Playing,0.35
1999,Fighting,0.34
1999,Racing,0.34
1999,Simulation,0.33
1999,Sports,0.33
1999,Sports,0.32
1999,Simulation,0.32
1999,Sports,0.32
1999,Sports,0.32
1999,Action,0.31
1999,Strategy,0.31
1999,Racing,0.31
1999,Sports,0.31
1999,Platform,0.31
1999,Misc,0.31
1999,Racing,0.3
1999,Shooter,0.3
1999,Simulation,0.3
1999,Sports,0.29
1999,Fighting,0.29
1999,Racing,0.29
1999,Puzzle,0.29
1999,Sports,0.29
1999,Racing,0.29
1999,Platform,0.29
1999,Simulation,0.29
1999,Role-Playing,0.28
1999,Sports,0.28
1999,Action,0.27
1999,Strategy,0.27
1999,Racing,0.27
1999,Role-Playing,0.27
1999,Sports,0.26
1999,Misc,0.26
1999,Shooter,0.26
1999,Shooter,0.26
1999,Simulation,0.26
1999,Strategy,0.26
1999,Sports,0.26
1999,Role-Playing,0.25
1999,Misc,0.25
1999,Role-Playing,0.25
1999,Sports,0.25
1999,Sports,0.25
1999,Role-Playing,0.25
1999,Strategy,0.25
1999,Simulation,0.24
1999,Action,0.24
1999,Misc,0.24
1999,Racing,0.24
1999,Sports,0.23
1999,Strategy,0.23
1999,Sports,0.22
1999,Action,0.22
1999,Action,0.22
1999,Racing,0.22
1999,Action,0.21
1999,Misc,0.21
1999,Platform,0.21
1999,Shooter,0.21
1999,Role-Playing,0.21
1999,Racing,0.21
1999,Racing,0.2
1999,Strategy,0.2
1999,Strategy,0.2
1999,Fighting,0.19
1999,Misc,0.19
1999,Sports,0.19
1999,Sports,0.19
1999,Sports,0.18
1999,Role-Playing,0.18
1999,Misc,0.18
1999,Racing,0.18
1999,Action,0.18
1999,Sports,0.17
1999,Strategy,0.17
1999,Adventure,0.17
1999,Racing,0.17
1999,Platform,0.17
1999,Racing,0.17
1999,Adventure,0.17
1999,Shooter,0.16
1999,Shooter,0.16
1999,Racing,0.16
1999,Misc,0.16
1999,Racing,0.16
1999,Racing,0.15
1999,Misc,0.15
1999,Sports,0.15
1999,Adventure,0.15
1999,Role-Playing,0.15
1999,Racing,0.14
1999,Sports,0.14
1999,Role-Playing,0.14
1999,Adventure,0.14
1999,Adventure,0.14
1999,Sports,0.13
1999,Platform,0.13
1999,Sports,0.13
1999,Fighting,0.12
1999,Simulation,0.12
1999,Platform,0.12
1999,Platform,0.12
1999,Simulation,0.12
1999,Fighting,0.11
1999,Sports,0.11
1999,Fighting,0.11
1999,Sports,0.11
1999,Platform,0.11
1999,Simulation,0.11
1999,Racing,0.11
1999,Action,0.11
1999,Puzzle,0.11
1999,Racing,0.11
1999,Misc,0.11
1999,Strategy,0.11
1999,Sports,0.11
1999,Adventure,0.11
1999,Racing,0.11
1999,Strategy,0.11
1999,Strategy,0.1
1999,Fighting,0.1
1999,Adventure,0.1
1999,Action,0.1
1999,Simulation,0.1
1999,Fighting,0.1
1999,Fighting,0.1
1999,Strategy,0.1
1999,Strategy,0.1
1999,Sports,0.09
1999,Sports,0.09
1999,Role-Playing,0.08
1999,Fighting,0.08
1999,Role-Playing,0.08
1999,Action,0.08
1999,Adventure,0.07
1999,Role-Playing,0.07
1999,Adventure,0.06
1999,Racing,0.06
1999,Sports,0.06
1999,Racing,0.06
1999,Action,0.06
1999,Sports,0.06
1999,Action,0.06
1999,Fighting,0.05
1999,Sports,0.05
1999,Action,0.05
1999,Sports,0.05
1999,Sports,0.05
1999,Fighting,0.05
1999,Action,0.05
1999,Sports,0.05
1999,Strategy,0.05
1999,Racing,0.05
1999,Adventure,0.05
1999,Racing,0.05
1999,Puzzle,0.04
1999,Strategy,0.04
1999,Racing,0.04
1999,Strategy,0.04
1999,Racing,0.04
1999,Sports,0.04
1999,Puzzle,0.04
1999,Adventure,0.04
1999,Strategy,0.04
1999,Misc,0.04
1999,Puzzle,0.04
1999,Role-Playing,0.04
1999,Adventure,0.03
1999,Action,0.03
1999,Racing,0.03
1999,Misc,0.02
1999,Shooter,0.02
1999,Fighting,0.02
1999,Sports,0.02
1999,Action,0.02
1999,Adventure,0.02
1999,Simulation,0.02
1999,Shooter,0.01
1999,Fighting,0.01
1999,Action,0.01
1999,Strategy,0.01
1999,Fighting,0.01
1999,Action,0.01
2000,Role-Playing,6.39
2000,Role-Playing,5.3
2000,Action,4.73
2000,Sports,4.68
2000,Role-Playing,4.47
2000,Fighting,4.05
2000,Platform,3.71
2000,Fighting,3.58
2000,Action,3.52
2000,Misc,3.39
2000,Action,3.36
2000,Fighting,3.2
2000,Action,3.13
2000,Misc,2.99
2000,Strategy,2.73
2000,Racing,2.63
2000,Action,2.52
2000,Sports,2.32
2000,Platform,2.2
2000,Platform,2.19
2000,Role-Playing,2.18
2000,Shooter,2.15
2000,Sports,2.11
2000,Misc,1.91
2000,Racing,1.81
2000,Platform,1.77
2000,Sports,1.67
2000,Sports,1.66
2000,Misc,1.58
2000,Racing,1.56
2000,Action,1.55
2000,Role-Playing,1.54
2000,Racing,1.5
2000,Sports,1.5
2000,Fighting,1.5
2000,Platform,1.49
2000,Role-Playing,1.38
2000,Strategy,1.34
2000,Sports,1.33
2000,Sports,1.33
2000,Sports,1.25
2000,Action,1.24
2000,Puzzle,1.23
2000,Action,1.21
2000,Sports,1.18
2000,Action,1.14
2000,Action,1.14
2000,Sports,1.09
2000,Sports,1.05
2000,Racing,1.04
2000,Fighting,1
2000,Racing,1
2000,Sports,1
2000,Misc,1
2000,Sports,0.99
2000,Action,0.99
2000,Shooter,0.97
2000,Sports,0.96
2000,Strategy,0.95
2000,Action,0.92
2000,Racing,0.91
2000,Sports,0.89
2000,Role-Playing,0.87
2000,Fighting,0.85
2000,Action,0.83
2000,Sports,0.83
2000,Misc,0.83
2000,Role-Playing,0.81
2000,Fighting,0.81
2000,Role-Playing,0.81
2000,Racing,0.81
2000,Misc,0.8
2000,Strategy,0.8
2000,Simulation,0.79
2000,Misc,0.77
2000,Platform,0.75
2000,Action,0.71
2000,Racing,0.71
2000,Racing,0.7
2000,Sports,0.7
2000,Simulation,0.7
2000,Sports,0.66
2000,Adventure,0.65
2000,Sports,0.64
2000,Sports,0.63
2000,Platform,0.63
2000,Platform,0.62
2000,Racing,0.6
2000,Sports,0.59
2000,Sports,0.58
2000,Shooter,0.58
2000,Role-Playing,0.58
2000,Action,0.58
2000,Strategy,0.57
2000,Action,0.57
2000,Role-Playing,0.56
2000,Racing,0.56
2000,Fighting,0.55
2000,Sports,0.54
2000,Racing,0.53
2000,Action,0.53
2000,Misc,0.53
2000,Fighting,0.52
2000,Sports,0.52
2000,Role-Playing,0.51
2000,Role-Playing,0.51
2000,Action,0.5
2000,Strategy,0.48
2000,Puzzle,0.47
2000,Action,0.47
2000,Fighting,0.47
2000,Racing,0.46
2000,Puzzle,0.45
2000,Racing,0.45
2000,Puzzle,0.44
2000,Sports,0.44
2000,Shooter,0.43
2000,Sports,0.42
2000,Shooter,0.42
2000,Adventure,0.42
2000,Misc,0.41
2000,Sports,0.41
2000,Sports,0.41
2000,Fighting,0.41
2000,Adventure,0.4
2000,Racing,0.39
2000,Fighting,0.39
2000,Fighting,0.39
2000,Strategy,0.38
2000,Shooter,0.38
2000,Racing,0.38
2000,Role-Playing,0.37
2000,Action,0.37
2000,Sports,0.36
2000,Action,0.36
2000,Simulation,0.36
2000,Role-Playing,0.35
2000,Sports,0.35
2000,Action,0.35
2000,Sports,0.35
2000,Role-Playing,0.35
2000,Puzzle,0.34
2000,Sports,0.33
2000,Simulation,0.32
2000,Platform,0.32
2000,Sports,0.32
2000,Strategy,0.32
2000,Puzzle,0.31
2000,Platform,0.31
2000,Role-Playing,0.31
2000,Action,0.3
2000,Platform,0.3
2000,Action,0.3
2000,Role-Playing,0.3
2000,Shooter,0.29
2000,Sports,0.29
2000,Misc,0.29
2000,Sports,0.29
2000,Racing,0.29
2000,Platform,0.28
2000,Sports,0.28
2000,Platform,0.28
2000,Sports,0.27
2000,Adventure,0.27
2000,Sports,0.27
2000,Sports,0.27
2000,Role-Playing,0.27
2000,Racing,0.27
2000,Sports,0.27
2000,Simulation,0.26
2000,Simulation,0.26
2000,Racing,0.26
2000,Sports,0.25
2000,Sports,0.25
2000,Shooter,0.25
2000,Fighting,0.25
2000,Racing,0.25
2000,Shooter,0.24
2000,Misc,0.24
2000,Fighting,0.24
2000,Action,0.24
2000,Action,0.24
2000,Shooter,0.24
2000,Sports,0.23
2000,Sports,0.23
2000,Fighting,0.22
2000,Action,0.22
2000,Puzzle,0.22
2000,Fighting,0.22
2000,Sports,0.21
2000,Racing,0.21
2000,Fighting,0.21
2000,Racing,0.21
2000,Role-Playing,0.21
2000,Sports,0.21
2000,Fighting,0.21
2000,Adventure,0.21
2000,Strategy,0.2
2000,Role-Playing,0.2
2000,Sports,0.2
2000,Fighting,0.2
2000,Platform,0.2
2000,Platform,0.2
2000,Racing,0.2
2000,Racing,0.2
2000,Role-Playing,0.2
2000,Action,0.2
2000,Sports,0.19
2000,Sports,0.19
2000,Sports,0.18
2000,Racing,0.18
2000,Action,0.18
2000,Sports,0.18
2000,Puzzle,0.18
2000,Misc,0.18
2000,Action,0.18
2000,Sports,0.18
2000,Adventure,0.17
2000,Action,0.17
2000,Strategy,0.17
2000,Shooter,0.17
2000,Action,0.17
2000,Action,0.17
2000,Action,0.17
2000,Racing,0.17
2000,Shooter,0.16
2000,Racing,0.16
2000,Misc,0.16
2000,Sports,0.16
2000,Fighting,0.16
2000,Racing,0.16
2000,Strategy,0.16
2000,Sports,0.16
2000,Sports,0.16
2000,Racing,0.16
2000,Sports,0.15
2000,Action,0.15
2000,Platform,0.15
2000,Sports,0.15
2000,Platform,0.15
2000,Simulation,0.15
2000,Adventure,0.14
2000,Strategy,0.14
2000,Fighting,0.14
2000,Role-Playing,0.14
2000,Racing,0.14
2000,Fighting,0.14
2000,Sports,0.13
2000,Sports,0.13
2000,Adventure,0.13
2000,Role-Playing,0.13
2000,Shooter,0.13
2000,Racing,0.13
2000,Sports,0.12
2000,Simulation,0.12
2000,Sports,0.12
2000,Sports,0.12
2000,Sports,0.12
2000,Racing,0.12
2000,Fighting,0.11
2000,Racing,0.11
2000,Strategy,0.11
2000,Fighting,0.11
2000,Racing,0.11
2000,Simulation,0.11
2000,Fighting,0.11
2000,Racing,0.11
2000,Misc,0.11
2000,Puzzle,0.11
2000,Adventure,0.11
2000,Sports,0.11
2000,Racing,0.1
2000,Misc,0.1
2000,Platform,0.1
2000,Racing,0.1
2000,Adventure,0.1
2000,Action,0.09
2000,Sports,0.09
2000,Platform,0.09
2000,Sports,0.09
2000,Role-Playing,0.09
2000,Action,0.09
2000,Action,0.09
2000,Adventure,0.09
2000,Simulation,0.09
2000,Sports,0.09
2000,Racing,0.09
2000,Misc,0.09
2000,Role-Playing,0.08
2000,Sports,0.08
2000,Platform,0.08
2000,Shooter,0.08
2000,Sports,0.08
2000,Platform,0.08
2000,Shooter,0.08
2000,Adventure,0.08
2000,Racing,0.08
2000,Shooter,0.08
2000,Fighting,0.07
2000,Platform,0.07
2000,Fighting,0.07
2000,Action,0.07
2000,Sports,0.07
2000,Action,0.07
2000,Strategy,0.07
2000,Sports,0.07
2000,Action,0.07
2000,Shooter,0.07
2000,Misc,0.07
2000,Sports,0.06
2000,Adventure,0.06
2000,Simulation,0.06
2000,Role-Playing,0.06
2000,Action,0.06
2000,Sports,0.06
2000,Sports,0.06
2000,Racing,0.06
2000,Sports,0.06
2000,Action,0.06
2000,Sports,0.06
2000,Adventure,0.06
2000,Strategy,0.06
2000,Adventure,0.06
2000,Sports,0.06
2000,Racing,0.05
2000,Shooter,0.05
2000,Platform,0.05
2000,Role-Playing,0.05
2000,Simulation,0.05
2000,Sports,0.05
2000,Simulation,0.05
2000,Misc,0.05
2000,Puzzle,0.04
2000,Simulation,0.04
2000,Misc,0.04
2000,Sports,0.04
2000,Platform,0.04
2000,Fighting,0.04
2000,Action,0.03
2000,Racing,0.03
2000,Adventure,0.03
2000,Shooter,0.02
2000,Puzzle,0.02
2000,Strategy,0.02
2000,Shooter,0.02
2000,Simulation,0.02
2000,Role-Playing,0.01
2000,Puzzle,0.01
2000,Sports,0.01
2001,Racing,14.98
2001,Action,13.1
2001,Role-Playing,8.05
2001,Fighting,7.07
2001,Shooter,6.43
2001,Action,6.05
2001,Platform,5.49
2001,Racing,5.47
2001,Platform,5.46
2001,Platform,5.42
2001,Sports,4.41
2001,Misc,4.24
2001,Action,3.73
2001,Platform,3.64
2001,Racing,3.61
2001,Action,3.6
2001,Shooter,3.53
2001,Shooter,3.31
2001,Simulation,3.17
2001,Simulation,3.15
